id,lego_count,bb_list
1_2708,1,"[(167, 119, 259, 180)]"
1_2709,1,"[(1721, 2550, 2313, 3267)]"
1_271,1,"[(169, 151, 255, 219)]"
1_2710,1,"[(933, 1410, 1538, 1919)]"
1_2711,1,"[(170, 80, 252, 129)]"
1_2712,1,"[(187, 45, 239, 77)]"
1_2713,1,"[(198, 141, 223, 162)]"
1_2714,1,"[(350, 90, 493, 235)]"
1_2715,1,"[(900, 1359, 1557, 1795)]"
1_2716,1,"[(172, 128, 245, 176)]"
1_2717,1,"[(1101, 1016, 2434, 2580)]"
1_2718,1,"[(149, 310, 275, 417)]"
1_2719,1,"[(1298, 2374, 2509, 3433)]"
1_272,1,"[(808, 1382, 1411, 1620)]"
1_2720,1,"[(346, 395, 487, 538)]"
1_2721,1,"[(194, 78, 233, 131)]"
1_2722,1,"[(977, 1396, 1541, 2046)]"
1_2723,1,"[(180, 118, 245, 165)]"
1_2724,1,"[(177, 419, 229, 473)]"
1_2725,1,"[(160, 282, 252, 393)]"
1_2726,1,"[(962, 2113, 2092, 3427)]"
1_2727,1,"[(141, 298, 267, 420)]"
1_2728,1,"[(1515, 1323, 1921, 1731)]"
1_2729,1,"[(194, 139, 225, 162)]"
1_273,1,"[(184, 188, 228, 231)]"
1_2730,1,"[(171, 416, 231, 470)]"
1_2731,1,"[(1172, 1251, 1702, 2047)]"
1_2732,1,"[(192, 89, 229, 116)]"
1_2733,1,"[(162, 304, 247, 366)]"
1_2734,1,"[(707, 1420, 1516, 1839)]"
1_2735,1,"[(298, 206, 1153, 685)]"
1_2736,1,"[(196, 39, 220, 56)]"
1_2737,1,"[(334, 42, 525, 247)]"
1_2738,1,"[(1346, 1665, 1815, 1988)]"
1_2739,1,"[(450, 922, 2635, 2488)]"
1_274,1,"[(657, 1411, 1727, 1584)]"
1_2740,1,"[(1234, 1994, 1728, 2420)]"
1_2741,1,"[(365, 100, 474, 218)]"
1_2742,1,"[(1169, 1516, 2326, 2332)]"
1_2743,1,"[(377, 72, 466, 255)]"
1_2744,1,"[(996, 1446, 1908, 2165)]"
1_2745,1,"[(1077, 1280, 1344, 1726)]"
1_2746,1,"[(1241, 1501, 2059, 2083)]"
1_2747,1,"[(1334, 1132, 1820, 1570)]"
1_2748,1,"[(1319, 1648, 2108, 2406)]"
1_2749,1,"[(836, 1743, 2318, 3341)]"
1_275,1,"[(180, 101, 231, 140)]"
1_2750,1,"[(375, 430, 457, 517)]"
1_2751,1,"[(181, 219, 241, 275)]"
1_2752,1,"[(175, 187, 244, 242)]"
1_2753,1,"[(1232, 1266, 1453, 1619)]"
1_2754,1,"[(854, 1119, 1394, 1899)]"
1_2755,1,"[(180, 234, 235, 280)]"
1_2756,1,"[(315, 684, 507, 941)]"
1_2757,1,"[(285, 1166, 1372, 1884)]"
1_2758,1,"[(168, 70, 252, 123)]"
1_2759,1,"[(155, 290, 255, 380)]"
1_276,1,"[(1452, 2324, 1934, 2824)]"
1_2760,1,"[(188, 74, 237, 114)]"
1_2761,1,"[(1170, 2091, 2166, 2966)]"
1_2762,1,"[(187, 165, 231, 199)]"
1_2763,1,"[(194, 132, 230, 162)]"
1_2764,1,"[(298, 645, 528, 984)]"
1_2765,1,"[(1017, 1145, 1293, 1955)]"
1_2766,1,"[(177, 104, 245, 149)]"
1_2767,1,"[(1356, 1726, 2016, 2286)]"
1_2768,1,"[(1317, 1585, 1670, 2022)]"
1_2769,1,"[(940, 733, 1588, 1555)]"
1_277,1,"[(311, 44, 541, 275)]"
1_2770,1,"[(216, 0, 634, 314)]"
1_2771,1,"[(483, 1762, 1365, 2685)]"
1_2772,1,"[(189, 51, 523, 394)]"
1_2773,1,"[(302, 0, 540, 331)]"
1_2774,1,"[(196, 165, 224, 191)]"
1_2775,1,"[(192, 59, 231, 85)]"
1_2776,1,"[(190, 90, 228, 117)]"
1_2777,1,"[(309, 63, 536, 265)]"
1_2778,1,"[(1433, 2586, 1905, 3239)]"
1_2779,1,"[(1459, 1553, 2032, 2743)]"
1_278,1,"[(193, 89, 229, 116)]"
1_2780,1,"[(1679, 1106, 2348, 1906)]"
1_2781,1,"[(154, 333, 257, 451)]"
1_2782,1,"[(332, 442, 509, 523)]"
1_2783,1,"[(196, 54, 220, 68)]"
1_2784,1,"[(1199, 2541, 1768, 3109)]"
1_2785,1,"[(331, 757, 489, 868)]"
1_2786,1,"[(284, 688, 511, 915)]"
1_2787,1,"[(1477, 1703, 1663, 1905)]"
1_2788,1,"[(152, 144, 293, 276)]"
1_2789,1,"[(1083, 864, 2402, 2166)]"
1_279,1,"[(1439, 2146, 1877, 2736)]"
1_2790,1,"[(1116, 1112, 1392, 1922)]"
1_2791,1,"[(674, 2013, 1348, 2748)]"
1_2792,1,"[(152, 328, 255, 449)]"
1_2793,1,"[(873, 1973, 1656, 3525)]"
1_2794,1,"[(157, 415, 251, 476)]"
1_2795,1,"[(374, 761, 444, 877)]"
1_2796,1,"[(472, 1496, 1133, 2127)]"
1_2797,1,"[(766, 1105, 1484, 1683)]"
1_2798,1,"[(1114, 1441, 1823, 2382)]"
1_2799,1,"[(364, 373, 480, 567)]"
1_28,1,"[(371, 431, 461, 505)]"
1_280,1,"[(1475, 824, 2407, 1691)]"
1_2800,1,"[(357, 309, 576, 578)]"
1_2801,1,"[(352, 93, 478, 208)]"
1_2802,1,"[(353, 366, 479, 571)]"
1_2803,1,"[(166, 118, 253, 181)]"
1_2804,1,"[(298, 175, 1081, 953)]"
1_2805,1,"[(164, 279, 235, 392)]"
1_2806,1,"[(1056, 1527, 1444, 1930)]"
1_2807,1,"[(154, 248, 260, 337)]"
1_2808,1,"[(944, 1708, 1348, 2129)]"
1_2809,1,"[(166, 298, 249, 374)]"
1_281,1,"[(2199, 224, 3342, 1563)]"
1_2810,1,"[(371, 54, 463, 251)]"
1_2811,1,"[(1123, 1581, 1358, 1985)]"
1_2812,1,"[(1111, 1863, 1394, 2346)]"
1_2813,1,"[(1152, 1524, 1513, 2057)]"
1_2814,1,"[(773, 1403, 1381, 2133)]"
1_2815,1,"[(366, 107, 475, 208)]"
1_2816,1,"[(183, 192, 231, 233)]"
1_2817,1,"[(1515, 1263, 2276, 2113)]"
1_2818,1,"[(178, 82, 240, 123)]"
1_2819,1,"[(1306, 1629, 2011, 2303)]"
1_282,1,"[(118, 54, 540, 469)]"
1_2820,1,"[(163, 213, 254, 287)]"
1_2821,1,"[(363, 248, 596, 463)]"
1_2822,1,"[(1023, 1829, 1866, 2385)]"
1_2823,1,"[(332, 101, 513, 201)]"
1_2824,1,"[(174, 100, 252, 147)]"
1_2825,1,"[(1458, 2242, 2239, 3082)]"
1_2826,1,"[(187, 128, 227, 159)]"
1_2827,1,"[(354, 719, 460, 901)]"
1_2828,1,"[(228, 705, 552, 917)]"
1_2829,1,"[(360, 3, 483, 290)]"
1_283,1,"[(138, 362, 281, 492)]"
1_2830,1,"[(344, 411, 477, 545)]"
1_2831,1,"[(338, 404, 493, 549)]"
1_2832,1,"[(1163, 1282, 1493, 1592)]"
1_2833,1,"[(1423, 1797, 1916, 2342)]"
1_2834,1,"[(1527, 470, 3157, 2682)]"
1_2835,1,"[(175, 72, 249, 118)]"
1_2836,1,"[(1339, 1756, 1648, 2263)]"
1_2837,1,"[(1911, 2512, 2562, 3228)]"
1_2838,1,"[(189, 198, 227, 229)]"
1_2839,1,"[(176, 182, 235, 222)]"
1_284,1,"[(367, 436, 466, 515)]"
1_2840,1,"[(353, 386, 479, 550)]"
1_2841,1,"[(192, 193, 224, 229)]"
1_2842,1,"[(186, 66, 232, 119)]"
1_2843,1,"[(837, 1152, 1427, 1735)]"
1_2844,1,"[(291, 349, 543, 600)]"
1_2845,1,"[(908, 1905, 2379, 2702)]"
1_2846,1,"[(806, 1071, 1521, 1421)]"
1_2847,1,"[(173, 415, 236, 479)]"
1_2848,1,"[(191, 226, 216, 251)]"
1_2849,1,"[(1315, 836, 1554, 2175)]"
1_285,1,"[(1039, 815, 1430, 2257)]"
1_2850,1,"[(1071, 1592, 2019, 2121)]"
1_2851,1,"[(1269, 2143, 1907, 3021)]"
1_2852,1,"[(627, 1521, 1754, 1793)]"
1_2853,1,"[(169, 346, 230, 430)]"
1_2854,1,"[(181, 31, 232, 63)]"
1_2855,1,"[(176, 145, 236, 218)]"
1_2856,1,"[(181, 149, 229, 224)]"
1_2857,1,"[(182, 425, 224, 471)]"
1_2858,1,"[(195, 51, 219, 75)]"
1_2859,1,"[(1044, 1199, 1464, 1565)]"
1_286,1,"[(342, 171, 651, 539)]"
1_2860,1,"[(293, 361, 534, 591)]"
1_2861,1,"[(136, 398, 274, 506)]"
1_2862,1,"[(169, 64, 255, 122)]"
1_2863,1,"[(191, 194, 234, 229)]"
1_2864,1,"[(871, 1411, 1322, 1772)]"
1_2865,1,"[(1090, 1721, 2194, 3023)]"
1_2866,1,"[(1267, 1067, 1698, 1519)]"
1_2867,1,"[(168, 183, 248, 240)]"
1_2868,1,"[(199, 37, 216, 54)]"
1_2869,1,"[(169, 67, 253, 121)]"
1_287,1,"[(337, 89, 494, 208)]"
1_2870,1,"[(879, 1633, 2063, 3275)]"
1_2871,1,"[(1615, 929, 2344, 1657)]"
1_2872,1,"[(1974, 1243, 2371, 1904)]"
1_2873,1,"[(869, 1937, 2148, 2808)]"
1_2874,1,"[(175, 80, 247, 127)]"
1_2875,1,"[(321, 41, 510, 250)]"
1_2876,1,"[(1411, 1726, 1866, 2521)]"
1_2877,1,"[(1022, 870, 1540, 1569)]"
1_2878,1,"[(166, 147, 251, 212)]"
1_2879,1,"[(195, 237, 220, 273)]"
1_288,1,"[(371, 760, 449, 866)]"
1_2880,1,"[(180, 257, 239, 313)]"
1_2881,1,"[(186, 126, 387, 363)]"
1_2882,1,"[(936, 1466, 1368, 1840)]"
1_2883,1,"[(1075, 1750, 1698, 2035)]"
1_2884,1,"[(157, 181, 266, 257)]"
1_2885,1,"[(176, 359, 235, 415)]"
1_2886,1,"[(922, 1332, 1500, 1833)]"
1_2887,1,"[(193, 267, 221, 301)]"
1_2888,1,"[(881, 2190, 2317, 3240)]"
1_2889,1,"[(192, 239, 223, 273)]"
1_289,1,"[(901, 998, 1313, 1583)]"
1_2890,1,"[(650, 1195, 1819, 2060)]"
1_2891,1,"[(158, 251, 254, 331)]"
1_2892,1,"[(167, 168, 253, 267)]"
1_2893,1,"[(1408, 1883, 2192, 2604)]"
1_2894,1,"[(202, 78, 220, 104)]"
1_2895,1,"[(194, 193, 222, 223)]"
1_2896,1,"[(739, 858, 1244, 1421)]"
1_2897,1,"[(223, 322, 550, 629)]"
1_2898,1,"[(1291, 569, 1788, 2315)]"
1_2899,1,"[(285, 261, 683, 660)]"
1_29,1,"[(145, 306, 274, 373)]"
1_290,1,"[(1006, 1781, 1826, 2651)]"
1_2900,1,"[(1163, 2026, 1687, 2544)]"
1_2901,1,"[(370, 374, 467, 562)]"
1_2902,1,"[(185, 117, 232, 178)]"
1_2903,1,"[(377, 94, 463, 212)]"
1_2904,1,"[(167, 273, 248, 334)]"
1_2905,1,"[(174, 145, 231, 212)]"
1_2906,1,"[(1750, 1662, 2298, 2231)]"
1_2907,1,"[(239, 678, 581, 952)]"
1_2908,1,"[(387, 428, 445, 522)]"
1_2909,1,"[(1778, 706, 2446, 1426)]"
1_291,1,"[(17, 85, 800, 903)]"
1_2910,1,"[(191, 133, 221, 152)]"
1_2911,1,"[(1552, 1295, 1952, 1715)]"
1_2912,1,"[(787, 1640, 1740, 2638)]"
1_2913,1,"[(290, 387, 658, 889)]"
1_2914,1,"[(142, 209, 287, 383)]"
1_2915,1,"[(439, 1759, 1695, 2599)]"
1_2916,1,"[(188, 189, 223, 220)]"
1_2917,1,"[(161, 212, 255, 287)]"
1_2918,1,"[(767, 1467, 1712, 1870)]"
1_2919,1,"[(264, 22, 583, 301)]"
1_292,1,"[(183, 266, 232, 309)]"
1_2920,1,"[(1388, 1416, 2380, 2793)]"
1_2921,1,"[(325, 736, 493, 889)]"
1_2922,1,"[(196, 197, 222, 221)]"
1_2923,1,"[(1373, 1944, 1921, 2873)]"
1_2924,1,"[(1053, 1966, 1478, 2562)]"
1_2925,1,"[(187, 234, 229, 280)]"
1_2926,1,"[(193, 58, 229, 123)]"
1_2927,1,"[(319, 707, 497, 913)]"
1_2928,1,"[(200, 102, 221, 131)]"
1_2929,1,"[(1165, 1810, 1976, 2441)]"
1_293,1,"[(1680, 2462, 2599, 3196)]"
1_2930,1,"[(225, 238, 930, 947)]"
1_2931,1,"[(380, 761, 440, 862)]"
1_2932,1,"[(174, 304, 232, 361)]"
1_2933,1,"[(1276, 1537, 1968, 2574)]"
1_2934,1,"[(1032, 1453, 1568, 1816)]"
1_2935,1,"[(177, 299, 240, 362)]"
1_2936,1,"[(1183, 1502, 1827, 2152)]"
1_2937,1,"[(1054, 1862, 2189, 2785)]"
1_2938,1,"[(172, 227, 243, 267)]"
1_2939,1,"[(886, 2278, 1856, 2935)]"
1_294,1,"[(1034, 982, 2056, 1586)]"
1_2940,1,"[(178, 61, 236, 99)]"
1_2941,1,"[(1183, 1787, 1711, 2209)]"
1_2942,1,"[(774, 1568, 1663, 2205)]"
1_2943,1,"[(193, 66, 230, 114)]"
1_2944,1,"[(866, 1539, 1345, 1874)]"
1_2945,1,"[(1294, 1810, 1987, 3094)]"
1_2946,1,"[(172, 220, 235, 273)]"
1_2947,1,"[(197, 166, 221, 189)]"
1_2948,1,"[(356, 416, 476, 537)]"
1_2949,1,"[(170, 259, 245, 312)]"
1_295,1,"[(160, 253, 250, 326)]"
1_2950,1,"[(169, 92, 248, 153)]"
1_2951,1,"[(695, 701, 1453, 1069)]"
1_2952,1,"[(365, 84, 480, 215)]"
1_2953,1,"[(1629, 1921, 2103, 2402)]"
1_2954,1,"[(1455, 1496, 2367, 2062)]"
1_2955,1,"[(1269, 1557, 2134, 2698)]"
1_2956,1,"[(1387, 1046, 1947, 1557)]"
1_2957,1,"[(688, 847, 1085, 2602)]"
1_2958,1,"[(1079, 1638, 2200, 2510)]"
1_2959,1,"[(1329, 1186, 2235, 1923)]"
1_296,1,"[(286, 231, 1174, 1119)]"
1_2960,1,"[(1894, 1887, 2779, 2738)]"
1_2961,1,"[(351, 712, 476, 914)]"
1_2962,1,"[(381, 96, 459, 211)]"
1_2963,1,"[(168, 239, 235, 340)]"
1_2964,1,"[(177, 318, 243, 409)]"
1_2965,1,"[(1068, 1892, 1795, 2582)]"
1_2966,1,"[(751, 1115, 1927, 1903)]"
1_2967,1,"[(1426, 1505, 2087, 2252)]"
1_2968,1,"[(193, 129, 221, 160)]"
1_2969,1,"[(173, 299, 229, 372)]"
1_297,1,"[(164, 151, 254, 217)]"
1_2970,1,"[(931, 1261, 1591, 1961)]"
1_2971,1,"[(1407, 1493, 2046, 2167)]"
1_2972,1,"[(184, 118, 244, 184)]"
1_2973,1,"[(201, 52, 214, 69)]"
1_2974,1,"[(1327, 1413, 2029, 1992)]"
1_2975,1,"[(155, 398, 257, 499)]"
1_2976,1,"[(854, 1196, 2017, 2022)]"
1_2977,1,"[(893, 2093, 1790, 3039)]"
1_2978,1,"[(199, 56, 223, 81)]"
1_2979,1,"[(180, 168, 235, 253)]"
1_298,1,"[(353, 766, 462, 870)]"
1_2980,1,"[(193, 319, 639, 622)]"
1_2981,1,"[(143, 387, 265, 510)]"
1_2982,1,"[(351, 0, 491, 335)]"
1_2983,1,"[(856, 920, 1467, 1732)]"
1_2984,1,"[(672, 1848, 1448, 2360)]"
1_2985,1,"[(371, 387, 455, 550)]"
1_2986,1,"[(781, 1112, 1667, 1603)]"
1_2987,1,"[(1573, 1941, 2318, 2641)]"
1_2988,1,"[(170, 221, 246, 278)]"
1_2989,1,"[(1291, 736, 1500, 2121)]"
1_299,1,"[(133, 351, 256, 481)]"
1_2990,1,"[(164, 148, 291, 257)]"
1_2991,1,"[(1061, 1552, 1444, 1986)]"
1_2992,1,"[(1104, 1196, 3678, 2728)]"
1_2993,1,"[(233, 267, 606, 670)]"
1_2994,1,"[(997, 899, 1915, 1530)]"
1_2995,1,"[(339, 112, 482, 197)]"
1_2996,1,"[(359, 228, 879, 734)]"
1_2997,1,"[(1201, 1448, 2144, 2103)]"
1_2998,1,"[(371, 409, 443, 562)]"
1_2999,1,"[(185, 161, 233, 198)]"
1_3,1,"[(183, 357, 231, 410)]"
1_30,1,"[(172, 122, 251, 176)]"
1_300,1,"[(315, 770, 505, 846)]"
1_3000,1,"[(163, 392, 231, 532)]"
1_3001,1,"[(1279, 963, 2044, 1650)]"
1_3002,1,"[(199, 52, 214, 68)]"
1_3003,1,"[(192, 156, 229, 198)]"
1_3004,1,"[(161, 212, 253, 286)]"
1_3005,1,"[(590, 1388, 1157, 2205)]"
1_3006,1,"[(174, 102, 248, 151)]"
1_3007,1,"[(160, 378, 255, 511)]"
1_3008,1,"[(358, 20, 484, 283)]"
1_3009,1,"[(155, 146, 260, 220)]"
1_301,1,"[(240, 246, 441, 486)]"
1_3010,1,"[(1085, 1345, 2015, 1599)]"
1_3011,1,"[(843, 1552, 1820, 2321)]"
1_3012,1,"[(395, 90, 460, 219)]"
1_3013,1,"[(182, 310, 232, 357)]"
1_3014,1,"[(171, 100, 250, 153)]"
1_3015,1,"[(190, 149, 228, 218)]"
1_3016,1,"[(359, 80, 492, 222)]"
1_3017,1,"[(1310, 61, 3403, 2835)]"
1_3018,1,"[(912, 980, 1723, 1359)]"
1_3019,1,"[(1030, 1432, 1323, 1742)]"
1_302,1,"[(904, 816, 1338, 1213)]"
1_3020,1,"[(1071, 1466, 1434, 1753)]"
1_3021,1,"[(1244, 1937, 2329, 2405)]"
1_3022,1,"[(329, 630, 488, 999)]"
1_3023,1,"[(1714, 2033, 2399, 2525)]"
1_3024,1,"[(334, 45, 508, 281)]"
1_3025,1,"[(1618, 2003, 2001, 2489)]"
1_3026,1,"[(1082, 1375, 1415, 1783)]"
1_3027,1,"[(178, 141, 236, 220)]"
1_3028,1,"[(160, 186, 259, 246)]"
1_3029,1,"[(1495, 1615, 2266, 2520)]"
1_303,1,"[(327, 279, 509, 656)]"
1_3030,1,"[(175, 186, 245, 240)]"
1_3031,1,"[(1600, 1010, 2083, 1402)]"
1_3032,1,"[(177, 278, 242, 344)]"
1_3033,1,"[(157, 418, 250, 475)]"
1_3034,1,"[(353, 753, 475, 888)]"
1_3035,1,"[(1624, 1518, 2895, 2913)]"
1_3036,1,"[(1816, 1996, 2207, 2280)]"
1_3037,1,"[(350, 376, 485, 562)]"
1_3038,1,"[(961, 1525, 1274, 1778)]"
1_3039,1,"[(180, 234, 235, 281)]"
1_304,1,"[(1167, 1417, 1542, 2309)]"
1_3040,1,"[(143, 328, 266, 448)]"
1_3041,1,"[(162, 119, 257, 183)]"
1_3042,1,"[(1085, 2345, 2445, 3648)]"
1_3043,1,"[(1128, 933, 1375, 1412)]"
1_3044,1,"[(1329, 1497, 2110, 2282)]"
1_3045,1,"[(179, 133, 241, 165)]"
1_3046,1,"[(1015, 1747, 1597, 2237)]"
1_3047,1,"[(378, 0, 470, 311)]"
1_3048,1,"[(1112, 836, 1294, 2221)]"
1_3049,1,"[(179, 126, 233, 166)]"
1_305,1,"[(1817, 1632, 2415, 2208)]"
1_3050,1,"[(360, 63, 461, 231)]"
1_3051,1,"[(147, 119, 306, 240)]"
1_3052,1,"[(172, 212, 234, 307)]"
1_3053,1,"[(122, 109, 329, 373)]"
1_3054,1,"[(1265, 1074, 1789, 1625)]"
1_3055,1,"[(1290, 1471, 1851, 2003)]"
1_3056,1,"[(1056, 782, 1552, 1419)]"
1_3057,1,"[(176, 65, 227, 99)]"
1_3058,1,"[(373, 777, 447, 845)]"
1_3059,1,"[(1163, 1400, 1952, 2898)]"
1_306,1,"[(309, 390, 518, 561)]"
1_3060,1,"[(151, 289, 259, 392)]"
1_3061,1,"[(883, 1653, 2134, 2291)]"
1_3062,1,"[(1493, 1298, 2515, 1986)]"
1_3063,1,"[(324, 384, 507, 553)]"
1_3064,1,"[(1099, 1558, 1494, 1904)]"
1_3065,1,"[(170, 225, 244, 276)]"
1_3066,1,"[(192, 129, 229, 164)]"
1_3067,1,"[(182, 83, 231, 115)]"
1_3068,1,"[(968, 934, 2290, 1808)]"
1_3069,1,"[(198, 160, 214, 182)]"
1_307,1,"[(1133, 1698, 1498, 2111)]"
1_3070,1,"[(191, 133, 221, 158)]"
1_3071,1,"[(216, 189, 335, 359)]"
1_3072,1,"[(159, 356, 238, 503)]"
1_3073,1,"[(333, 91, 485, 209)]"
1_3074,1,"[(354, 768, 463, 865)]"
1_3075,1,"[(1079, 1406, 2282, 2229)]"
1_3076,1,"[(177, 128, 239, 174)]"
1_3077,1,"[(177, 129, 244, 176)]"
1_3078,1,"[(867, 1128, 1586, 1685)]"
1_3079,1,"[(254, 360, 576, 592)]"
1_308,1,"[(1248, 1856, 1962, 3175)]"
1_3080,1,"[(1235, 955, 1821, 1544)]"
1_3081,1,"[(870, 1161, 1617, 1587)]"
1_3082,1,"[(376, 772, 447, 844)]"
1_3083,1,"[(937, 1434, 1369, 1832)]"
1_3084,1,"[(303, 15, 538, 311)]"
1_3085,1,"[(321, 380, 512, 567)]"
1_3086,1,"[(188, 186, 220, 220)]"
1_3087,1,"[(1659, 1559, 2795, 2265)]"
1_3088,1,"[(153, 402, 250, 484)]"
1_3089,1,"[(1598, 1491, 2104, 2098)]"
1_309,1,"[(490, 1106, 2729, 2734)]"
1_3090,1,"[(323, 741, 490, 892)]"
1_3091,1,"[(920, 1726, 1562, 2188)]"
1_3092,1,"[(154, 288, 259, 383)]"
1_3093,1,"[(791, 1426, 1609, 2264)]"
1_3094,1,"[(1289, 1367, 1809, 1982)]"
1_3095,1,"[(326, 716, 513, 917)]"
1_3096,1,"[(171, 276, 238, 391)]"
1_3097,1,"[(373, 376, 454, 572)]"
1_3098,1,"[(168, 143, 242, 203)]"
1_3099,1,"[(328, 65, 518, 221)]"
1_31,1,"[(186, 197, 230, 230)]"
1_310,1,"[(174, 329, 244, 404)]"
1_3100,1,"[(1082, 903, 1452, 1429)]"
1_3101,1,"[(319, 76, 519, 232)]"
1_3102,1,"[(156, 216, 261, 304)]"
1_3103,1,"[(379, 430, 449, 510)]"
1_3104,1,"[(185, 33, 231, 62)]"
1_3105,1,"[(186, 79, 232, 136)]"
1_3106,1,"[(374, 95, 477, 206)]"
1_3107,1,"[(171, 69, 254, 119)]"
1_3108,1,"[(341, 304, 495, 651)]"
1_3109,1,"[(1160, 1631, 1987, 2289)]"
1_311,1,"[(197, 229, 219, 259)]"
1_3110,1,"[(651, 1260, 1627, 2124)]"
1_3111,1,"[(394, 103, 466, 222)]"
1_3112,1,"[(161, 359, 249, 412)]"
1_3113,1,"[(843, 1095, 1928, 1836)]"
1_3114,1,"[(144, 353, 271, 504)]"
1_3115,1,"[(1504, 1040, 2054, 1802)]"
1_3116,1,"[(163, 295, 252, 375)]"
1_3117,1,"[(173, 177, 238, 231)]"
1_3118,1,"[(293, 335, 554, 600)]"
1_3119,1,"[(305, 301, 539, 638)]"
1_312,1,"[(175, 192, 242, 230)]"
1_3120,1,"[(994, 1083, 1400, 1514)]"
1_3121,1,"[(1568, 1258, 2305, 2347)]"
1_3122,1,"[(168, 182, 251, 248)]"
1_3123,1,"[(1231, 1504, 2048, 2438)]"
1_3124,1,"[(180, 261, 238, 351)]"
1_3125,1,"[(1477, 2305, 1947, 2781)]"
1_3126,1,"[(1029, 1144, 2158, 2273)]"
1_3127,1,"[(1610, 1867, 2357, 2492)]"
1_3128,1,"[(153, 289, 257, 382)]"
1_3129,1,"[(1309, 790, 1506, 2166)]"
1_313,1,"[(1275, 1423, 1698, 1740)]"
1_3130,1,"[(343, 745, 471, 870)]"
1_3131,1,"[(1188, 1887, 2113, 2442)]"
1_3132,1,"[(1091, 1755, 1842, 2500)]"
1_3133,1,"[(1381, 905, 2056, 1694)]"
1_3134,1,"[(156, 327, 254, 452)]"
1_3135,1,"[(164, 238, 251, 337)]"
1_3136,1,"[(374, 98, 478, 202)]"
1_3137,1,"[(157, 280, 258, 395)]"
1_3138,1,"[(305, 301, 719, 671)]"
1_3139,1,"[(315, 714, 510, 925)]"
1_314,1,"[(357, 416, 475, 534)]"
1_3140,1,"[(308, 355, 524, 575)]"
1_3141,1,"[(760, 1485, 1771, 2387)]"
1_3142,1,"[(1326, 1926, 2178, 2814)]"
1_3143,1,"[(1613, 1087, 1945, 1416)]"
1_3144,1,"[(171, 414, 237, 481)]"
1_3145,1,"[(340, 747, 481, 879)]"
1_3146,1,"[(1573, 2057, 1935, 2461)]"
1_3147,1,"[(147, 230, 284, 280)]"
1_3148,1,"[(146, 333, 270, 444)]"
1_3149,1,"[(165, 90, 246, 151)]"
1_315,1,"[(1940, 2429, 2239, 2718)]"
1_3150,1,"[(360, 762, 460, 863)]"
1_3151,1,"[(1145, 1750, 1859, 2388)]"
1_3152,1,"[(159, 212, 257, 292)]"
1_3153,1,"[(172, 49, 255, 96)]"
1_3154,1,"[(185, 305, 229, 350)]"
1_3155,1,"[(362, 763, 466, 873)]"
1_3156,1,"[(160, 281, 248, 339)]"
1_3157,1,"[(340, 403, 492, 550)]"
1_3158,1,"[(161, 242, 256, 338)]"
1_3159,1,"[(190, 153, 222, 190)]"
1_316,1,"[(188, 30, 237, 60)]"
1_3160,1,"[(278, 52, 599, 290)]"
1_3161,1,"[(188, 120, 236, 177)]"
1_3162,1,"[(161, 243, 252, 337)]"
1_3163,1,"[(1294, 2177, 1537, 2420)]"
1_3164,1,"[(174, 235, 236, 333)]"
1_3165,1,"[(183, 82, 241, 119)]"
1_3166,1,"[(379, 430, 449, 510)]"
1_3167,1,"[(197, 104, 223, 131)]"
1_3168,1,"[(174, 48, 253, 94)]"
1_3169,1,"[(1450, 1624, 2224, 2294)]"
1_317,1,"[(161, 604, 653, 1028)]"
1_3170,1,"[(369, 759, 451, 864)]"
1_3171,1,"[(181, 337, 234, 384)]"
1_3172,1,"[(711, 1327, 2153, 3378)]"
1_3173,1,"[(164, 207, 250, 292)]"
1_3174,1,"[(300, 79, 546, 244)]"
1_3175,1,"[(164, 222, 256, 300)]"
1_3176,1,"[(1529, 1799, 2091, 2657)]"
1_3177,1,"[(926, 1313, 2181, 2569)]"
1_3178,1,"[(194, 36, 224, 57)]"
1_3179,1,"[(181, 224, 231, 270)]"
1_318,1,"[(709, 1133, 1145, 1487)]"
1_3180,1,"[(1508, 1258, 2419, 1885)]"
1_3181,1,"[(354, 768, 466, 871)]"
1_3182,1,"[(188, 112, 229, 141)]"
1_3183,1,"[(154, 261, 271, 355)]"
1_3184,1,"[(1429, 1427, 2314, 2326)]"
1_3185,1,"[(186, 45, 230, 97)]"
1_3186,1,"[(1370, 1556, 1955, 2142)]"
1_3187,1,"[(147, 351, 271, 426)]"
1_3188,1,"[(1061, 1483, 1594, 2049)]"
1_3189,1,"[(1287, 1140, 1807, 1430)]"
1_319,1,"[(347, 40, 495, 286)]"
1_3190,1,"[(196, 50, 218, 73)]"
1_3191,1,"[(190, 113, 230, 142)]"
1_3192,1,"[(1892, 595, 2798, 1545)]"
1_3193,1,"[(186, 196, 238, 278)]"
1_3194,1,"[(1145, 1940, 2347, 2666)]"
1_3195,1,"[(1795, 1885, 2453, 2545)]"
1_3196,1,"[(165, 173, 242, 237)]"
1_3197,1,"[(88, 41, 398, 366)]"
1_3198,1,"[(1639, 1414, 2246, 2059)]"
1_3199,1,"[(1088, 1459, 1376, 1858)]"
1_32,1,"[(904, 1431, 1410, 1882)]"
1_320,1,"[(173, 202, 238, 297)]"
1_3200,1,"[(200, 92, 223, 112)]"
1_3201,1,"[(187, 310, 224, 355)]"
1_3202,1,"[(612, 579, 1354, 1264)]"
1_3203,1,"[(200, 188, 488, 491)]"
